2024-12-05T21:30:57Z	info	currently executing path: /usr/local/bin
2024-12-06T14:25:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:26:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:26:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:26:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:26:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:27:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:27:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:27:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:27:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:28:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:28:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:28:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:28:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:29:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:29:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:29:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:29:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:30:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:30:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:30:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:30:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:31:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:31:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:31:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:31:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:32:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:32:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:32:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:32:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:33:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:33:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:33:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:33:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:34:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:34:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:34:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:34:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:35:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:35:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:35:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:35:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:36:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:36:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:36:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:36:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:37:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:37:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:37:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:37:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:38:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:38:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:38:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:38:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:39:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:39:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:39:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:39:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:40:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:40:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:40:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:40:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:41:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:41:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:41:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:41:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:42:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:42:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:42:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:42:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:43:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:43:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:43:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:43:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:44:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:44:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:44:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:44:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:45:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:45:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:45:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:45:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:46:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:46:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:46:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:46:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:47:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:47:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:47:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:47:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:48:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:48:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:48:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:48:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:49:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:49:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:49:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:49:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:50:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:50:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:50:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:50:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:51:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:51:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:51:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:51:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:52:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:52:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:52:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:52:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:53:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:53:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:53:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:53:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:54:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:54:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:54:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:54:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:55:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:55:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:55:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:55:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:56:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:56:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:56:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:56:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:57:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:57:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:57:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:57:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:58:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:58:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:58:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:58:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:59:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:59:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:59:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T14:59:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:00:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:00:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:00:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:00:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:01:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:01:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:01:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:01:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:02:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:02:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:02:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:02:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:03:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:03:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:03:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:03:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:04:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:04:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:04:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:04:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:05:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:05:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:05:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:05:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:06:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
